
German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;
1/12;3/12;12/12;24/12;36/12;48/12;60/12;84/12;108/12;120/12;180/12;240/12;360/12;1/12;3/12;6/12;12/12;24/12;36/12;48/12;60/12;84/12;108/12;120/12;180/12;240/12;300/12;360/12;1/12;3/12;12/12;24/12;36/12;48/12;60/12;84/12;108/12;120/12;180/12;240/12;360/12;480/12;600/12;1/12;3/12;6/12;12/12;24/12;36/12;48/12;60/12;84/12;108/12;120/12;180/12;240/12;360/12;3/12;12/12;24/12;36/12;48/12;60/12;84/12;108/12;120/12;180/12;240/12;360/12;1/12;7/12;14/12;1/12;3/12;6/12;12/12;24/12;36/12;48/12;60/12;84/12;108/12;120/12;180/12;240/12;360/12;
20110728;0.68347701;0.80820140;1.12156785;1.24792414;1.49337411;1.72574876;1.87398997;2.28708949;2.58693058;2.71160549;3.39665451;3.56131828;3.52541484;0.95020449;1.05751683;1.14428361;1.37804407;1.57989106;1.84822143;2.14826099;2.41574747;2.83023384;3.18525017;3.34464053;3.79226281;4.01085017;4.03415156;4.04758010;0.54800000;0.56800000;0.53400000;0.67453083;0.95730698;1.33717531;1.62317174;2.31095247;2.97680269;3.20770568;3.80357823;4.34288506;4.48527160;4.31870207;4.22214715;1.59527907;1.88253674;2.29942859;3.11459850;4.31241839;4.90224219;5.13659913;5.34950369;5.65386462;5.74704518;5.95727045;6.32743896;6.55587471;6.44960945;0.10100000;0.12600000;0.16003474;0.22117252;0.31060582;0.37204236;0.64070944;0.98475198;1.10054547;1.63001379;1.97455074;2.12179060;0.10344326;0.21302569;0.21302134;0.09650269;0.07689566;0.12996731;0.20579629;0.41967398;0.68424606;1.21789207;1.53876057;2.32426581;2.92318328;3.14330083;3.94469430;4.34657580;4.74924923;
20110729;0.85676148;0.87165750;1.08645306;1.15842298;1.40274145;1.61945618;1.76027984;2.18537615;2.49227938;2.61541649;3.32650904;3.48287812;3.47254831;0.96230766;1.03431631;1.11480716;1.32680294;1.50158243;1.76217805;2.07166043;2.34666158;2.77730689;3.13123687;3.28797884;3.72739472;3.93903194;3.96208968;3.97600822;0.54700000;0.56200000;0.52400000;0.65046066;0.87950323;1.24660986;1.53745373;2.20540996;2.86911771;3.10292756;3.71129282;4.25797542;4.41030169;4.25185290;4.15239071;1.57456887;1.84432976;2.31611978;3.12951416;4.34726727;4.93893680;5.19087527;5.39887143;5.69050625;5.77803417;5.98713202;6.35341584;6.58000159;6.46352345;0.10100000;0.12900000;0.15702939;0.21515680;0.30558895;0.36702145;0.63360397;0.97650605;1.09119471;1.62387087;1.96952318;2.11127089;0.20084913;0.21302569;0.21302134;0.16536257;0.10187858;0.16648908;0.20412428;0.36170433;0.56646965;1.07042134;1.37339994;2.15767003;2.77231965;2.99755601;3.80044877;4.20308521;4.60651711;
20110801;0.81948076;0.84666807;1.09413784;1.11613954;1.33704154;1.54336628;1.67893271;2.09906256;2.41207011;2.53147508;3.24993574;3.41151166;3.40774222;0.98113781;1.00540477;1.10059496;1.31887420;1.44890470;1.67965458;1.97767030;2.25256408;2.70053169;3.06404954;3.23336635;3.70623027;3.94273285;3.96183804;3.97443370;0.54800000;0.56300000;0.53700000;0.62530925;0.84217069;1.20907356;1.50288116;2.15728857;2.82000941;3.05105287;3.66768377;4.23940522;4.40842393;4.24683148;4.15705194;1.62290160;1.90463905;2.36590209;3.19594823;4.47713317;5.05511959;5.30469698;5.50578126;5.79802644;5.88960940;6.10713595;6.49457896;6.72720923;6.60324289;0.10700000;0.13000000;0.15903006;0.21916456;0.31060856;0.37507640;0.63556132;0.97952746;1.09100183;1.62252858;1.96941884;2.12065876;0.33384624;0.38563485;0.38562059;0.12741746;0.08973199;0.14647261;0.20235999;0.37088620;0.57672228;1.05566299;1.34357618;2.12052852;2.72332307;2.94567397;3.75446614;4.16007015;4.56648157;
20110802;0.80252279;0.80771127;1.01762335;1.01600508;1.23366932;1.43564185;1.56584817;1.98603398;2.32038766;2.44399810;3.16681033;3.32619088;3.31368675;0.90444406;0.93512434;1.00593895;1.24079365;1.38964839;1.62726330;1.93313771;2.21803829;2.67842749;3.04783753;3.20586236;3.65349459;3.88330282;3.89739781;3.90584833;0.54800000;0.56200000;0.56600000;0.63725428;0.83189970;1.17616434;1.46877651;2.10857019;2.77604138;3.00557672;3.62661445;4.21714199;4.40540401;4.24559705;4.14783516;1.74123217;2.09420461;2.53892906;3.37771699;4.77610918;5.32563790;5.50976742;5.67387629;5.92459688;6.02164198;6.22721376;6.56916848;6.79058161;6.66498606;0.10700000;0.12800000;0.15002209;0.21015193;0.29655201;0.35898741;0.61731522;0.95790247;1.06822984;1.58442303;1.93064400;2.09158976;0.25769274;0.25362674;0.25362057;0.05342657;0.06557666;0.11305717;0.16234695;0.32039657;0.51267659;0.96492353;1.23676115;1.99223386;2.58747275;2.80590710;3.58584400;3.97693651;4.36878032;
20110803;0.95428101;0.93348869;1.09790055;1.06281404;1.28467737;1.49090032;1.63159924;2.03737360;2.34882539;2.47724437;3.18623829;3.34084268;3.29271780;0.96488899;0.95489364;1.00588246;1.25821276;1.43301619;1.70552458;2.02957338;2.31427009;2.76810820;3.11950269;3.27673499;3.70779876;3.92290471;3.93641129;3.94472402;0.55000000;0.56000000;0.57900000;0.63720770;0.82983714;1.16486208;1.45325326;2.08090450;2.75354498;2.97810442;3.61312519;4.16208696;4.33557222;4.18876221;4.09107069;1.68014037;2.00728276;2.51469234;3.36474120;4.72801450;5.22559368;5.39710572;5.57126155;5.87272875;5.96931333;6.16690961;6.50867683;6.73766101;6.58716075;0.10900000;0.12900000;0.15002143;0.20513702;0.29052432;0.35194486;0.59997965;0.93717903;1.03886339;1.54417672;1.88104265;2.03711629;0.09938566;0.15213895;0.15213673;0.01891880;0.02873675;0.07877364;0.15608255;0.33674788;0.54904068;1.00408034;1.27840484;2.01250979;2.59585999;2.81037360;3.57968205;3.96542991;4.35190868;
20110804;0.59665519;0.60463068;0.84202139;0.84000000;1.08767665;1.31999931;1.47064205;1.90051585;2.24284500;2.38326996;3.13384512;3.29016608;3.25629629;0.89460782;0.83921118;0.84623333;1.06050226;1.23172265;1.53226625;1.88684007;2.20398185;2.69941672;3.06656324;3.23810633;3.67077305;3.87971249;3.88605621;3.88940792;0.54800000;0.56300000;0.55900000;0.61920878;0.79664442;1.13253208;1.42181489;2.03173606;2.69179821;2.91716436;3.54708775;4.11087376;4.26120495;4.09645947;4.02383751;1.67571590;1.96637006;2.49409632;3.42818875;4.85511893;5.37468567;5.55815928;5.73490410;6.02623823;6.13646795;6.32642065;6.63010240;6.86260063;6.69182573;0.10900000;0.12900000;0.15002106;0.20513668;0.29153025;0.35800159;0.60198231;0.94763243;1.05256344;1.55818057;1.89652662;2.05116520;0.06997050;0.10141361;0.10141262;0.00965034;0.00846384;0.04121148;0.11035193;0.26229017;0.44616291;0.85848039;1.10784471;1.80113110;2.37841247;2.59027549;3.34318822;3.72069323;4.09889909;
20110805;0.60661010;0.60080504;0.81252384;0.86322882;1.15454571;1.40445732;1.51671127;1.93207255;2.28032883;2.41289019;3.14190019;3.29772736;3.22854371;0.82152742;0.83940393;0.82436510;1.06570219;1.26205387;1.63461174;2.03499670;2.37064459;2.89333738;3.17108564;3.33338373;3.76785524;4.00104973;4.02664809;4.04264633;0.55000000;0.55800000;0.49900000;0.56922389;0.79203706;1.19871299;1.48516850;2.12089717;2.78981878;3.00010914;3.61859403;4.17591220;4.21871289;4.03137753;3.98863284;1.57643563;1.89788639;2.53460604;3.41203111;4.81849288;5.28597784;5.47004147;5.62050708;5.92078835;6.01649577;6.22827532;6.50905271;6.75972424;6.57431954;0.10100000;0.12000000;0.14001904;0.20515746;0.28551471;0.34592107;0.58879991;0.92691461;1.03178057;1.53694089;1.86134815;2.01908624;0.02129278;0.10141361;0.10141262;0.00895058;0.00907371;0.04652446;0.12141921;0.29011096;0.52522832;0.98902148;1.27005721;1.98058401;2.53858532;2.74647456;3.51945952;3.90705644;4.29539153;
20110808;0.53367015;0.51674339;0.71293986;0.71802872;1.01198473;1.26865368;1.43362160;1.86841100;2.20812271;2.33575528;3.09347713;3.24395598;3.17774973;0.70444779;0.73217319;0.72682116;0.88488297;1.05460745;1.40839901;1.81212131;2.16770067;2.67190181;3.03428645;3.21333697;3.68054444;3.87463755;3.85793849;3.84799979;0.54800000;0.55200000;0.51200000;0.56918230;0.73845378;1.06076198;1.35490291;1.97579563;2.64855615;2.86879916;3.49609038;4.10450379;4.27916113;4.10642327;4.03366336;1.46117278;1.71602143;2.15270473;2.78316107;4.02439285;4.38471246;4.56688064;4.72393406;5.05634939;5.17521857;5.46828998;5.97420354;6.20337815;6.11337600;0.10700000;0.12300000;0.13901631;0.19913999;0.28049635;0.33484178;0.57867007;0.92825167;1.03526617;1.54277798;1.86848151;2.03007045;0.09532814;0.10141361;0.10141262;0.02769982;0.02962731;0.06651158;0.12803887;0.26834514;0.45884555;0.86086009;1.10687852;1.76907304;2.30035308;2.50279716;3.29796966;3.69672605;4.09626458;
20110809;0.47146455;0.50276435;0.75225341;0.77911689;1.08237066;1.34130154;1.51575944;1.93842936;2.26319762;2.39682693;3.16188361;3.31103393;3.24039506;0.72874165;0.80953278;0.81103069;0.94189906;1.14771827;1.51150998;1.91824160;2.26969426;2.76308207;3.12067374;3.29522721;3.76993742;3.96643048;3.95199447;3.94445899;0.54700000;0.55200000;0.57600000;0.63019124;0.80158636;1.12417823;1.42695048;2.02505919;2.69877792;2.91697389;3.55869935;4.18398294;4.35962866;4.19135860;4.10667436;1.42118844;1.72262847;2.11903500;2.72765563;3.78706477;4.15820773;4.32385564;4.51168866;4.90260465;5.05129980;5.36595726;6.02973742;6.41605473;6.31684516;0.10600000;0.12500000;0.14001599;0.20916621;0.29657256;0.35294726;0.60918364;0.96444212;1.06835213;1.58796379;1.92926856;2.09838698;0.03447518;0.10141361;0.10141262;0.02405336;0.03548193;0.07050571;0.11225822;0.20089040;0.37373766;0.76688579;1.00863818;1.68952346;2.22424614;2.42954023;3.24906131;3.66006518;4.07190016;
20110810;0.46354384;0.42041320;0.55351047;0.60015007;0.91400703;1.17650371;1.36093189;1.79394505;2.11632507;2.25048553;3.02271269;3.17809110;3.10772792;0.65839666;0.75560061;0.71925117;0.82580403;0.95309115;1.35443455;1.77839979;2.13161620;2.62448620;2.98707483;3.15879906;3.63208531;3.84641032;3.84162419;3.84196121;0.54800000;0.54600000;0.53900000;0.55605311;0.64967219;0.93579753;1.22927703;1.82365964;2.49881633;2.71927500;3.38996455;4.06496924;4.29304042;4.13913420;4.05683124;1.32574169;1.65118136;2.17898536;2.77283732;3.80062246;4.16206056;4.31804118;4.49609533;4.86739567;4.95737043;5.26614161;5.98409372;6.35591425;6.23690654;0.10100000;0.12400000;0.13901570;0.20415355;0.28752825;0.34086850;0.59599682;0.94476098;1.05826480;1.57765337;1.91998657;2.08763802;0.03041897;0.09127002;0.09126922;0.02263691;0.01549374;0.06060805;0.10249072;0.18920825;0.33030405;0.70893195;0.94583637;1.55558262;2.08784777;2.29376116;3.12862871;3.54735365;3.96694175;
20110811;0.41502553;0.42092491;0.60031969;0.65018210;0.99560671;1.27373606;1.46874913;1.90695052;2.24686755;2.39409312;3.17514022;3.33140801;3.28850412;0.66245456;0.77022878;0.75628030;0.87323247;0.93335415;1.32025926;1.72724959;2.05907816;2.59651036;2.99668357;3.16525302;3.66866833;3.88666797;3.88970273;3.89506773;0.54800000;0.54800000;0.57000000;0.61716300;0.70073086;0.97992583;1.27776843;1.86097120;2.55403202;2.77604706;3.45983711;4.13978111;4.41016293;4.22825129;4.14584733;1.20779609;1.55063420;2.15773920;2.79445880;3.79463363;4.14163621;4.29602790;4.46999139;4.82699190;4.92902081;5.23537807;5.96767565;6.32434368;6.22233184;0.10100000;0.13000000;0.14501674;0.22420171;0.30457936;0.35894061;0.61418259;0.96526372;1.08313635;1.60308547;1.94341336;2.11523652;0.06489936;0.09127002;0.09126922;0.01006255;0.01361761;0.07619582;0.11000020;0.19004961;0.34108337;0.76835294;1.03530616;1.69683237;2.23161545;2.41912432;3.33484578;3.79527895;4.25675472;
20110812;0.49425823;0.46304573;0.59660336;0.67327953;1.00661621;1.27041450;1.46128369;1.89944310;2.25491230;2.40214390;3.19359268;3.34944161;3.30712361;0.69340941;0.78030907;0.79557986;0.89598572;0.96139764;1.28378435;1.68632265;1.98394344;2.53378336;2.91410622;3.09086324;3.67661798;3.91053278;3.90796946;3.90811592;0.54800000;0.54800000;0.61200000;0.66620219;0.75585581;1.03323340;1.33446413;1.86040485;2.54407583;2.77202268;3.45479560;4.13623652;4.42838091;4.26289223;4.19171834;1.23356142;1.54313407;2.09860855;2.74453290;3.68004457;4.04438532;4.23244700;4.43779373;4.80906238;4.90490710;5.20661676;5.96995962;6.36172026;6.25194361;0.10100000;0.13400000;0.15001816;0.22318769;0.30054459;0.34783684;0.60606771;0.96338031;1.08447280;1.62499658;1.96686007;2.14373197;0.12271757;0.09127002;0.09126922;0.01895122;0.01308229;0.07240386;0.11160379;0.20049858;0.32611600;0.73188032;0.98560599;1.62608995;2.15732474;2.34358741;3.26248426;3.72438749;4.18734037;
20110815;0.43110681;0.47723118;0.66550567;0.72925533;1.03640743;1.28697563;1.48104759;1.90230127;2.26344728;2.41189274;3.21522024;3.39479074;3.35727549;0.73592743;0.80094975;0.82722139;0.92369451;0.97669414;1.29550994;1.68632151;1.97613674;2.51072116;2.91412343;3.09652008;3.68676528;3.96558232;3.96751877;3.97056284;0.55000000;0.55000000;0.64300000;0.69620740;0.78487767;1.05726334;1.36173120;1.87081647;2.54207322;2.76645506;3.44939786;4.13069264;4.40773868;4.24492230;4.17222685;1.25077168;1.59876714;2.16028356;2.81211748;3.69375432;4.05158126;4.23874168;4.44317837;4.81215427;4.90763537;5.19895849;5.95543491;6.36966239;6.25686422;0.10900000;0.12400000;0.14501981;0.22119521;0.30358287;0.35087449;0.61015599;0.96647216;1.08435190;1.62486965;1.96798490;2.14348732;0.12779059;0.15213895;0.14199096;0.00808662;0.01429009;0.06936942;0.11741633;0.20337284;0.35060779;0.76521169;1.02399618;1.66794952;2.21094867;2.40134358;3.31461376;3.77321542;4.23285151;
20110816;0.54454339;0.59283673;0.67751809;0.68904824;0.96873989;1.20274341;1.39041512;1.81413685;2.18223999;2.33261432;3.15448338;3.33743938;3.29675012;0.67884580;0.78586293;0.84092703;0.92229354;0.95306717;1.24281112;1.61655443;1.90067739;2.44394065;2.85739059;3.04033443;3.63145511;3.91367436;3.91620015;3.92003083;0.55000000;0.55000000;0.64000000;0.69923189;0.79597459;1.08066736;1.39150388;1.89339274;2.55713324;2.77805810;3.45755088;4.15516421;4.46507666;4.31532836;4.24621595;1.38292619;1.67938371;2.34633504;2.92506081;3.63365155;4.00371598;4.20340882;4.43251145;4.79253216;4.86935275;5.12054035;5.94042807;6.38399023;6.34006743;0.10500000;0.12300000;0.14502117;0.21618088;0.29655004;0.34484846;0.60409046;0.95716929;1.06964383;1.61208740;1.97241376;2.15011888;0.04867256;0.11155769;0.13184566;0.01132458;0.02541947;0.06596691;0.10999024;0.19483176;0.32967847;0.71817490;0.96093753;1.57766348;2.11927460;2.30918209;3.20974709;3.66180395;4.11486644;
20110817;0.55401997;0.59959752;0.64524166;0.66205959;0.93863875;1.16232470;1.34990128;1.76369328;2.12577965;2.27706776;3.10313774;3.28730149;3.25207498;0.65790649;0.76233618;0.79372467;0.87279731;0.92729085;1.20692219;1.56289311;1.83774943;2.36562256;2.77675912;2.96132700;3.56512788;3.84482945;3.85153714;3.85904476;0.54800000;0.55000000;0.60200000;0.65017539;0.74486547;1.01301206;1.31932110;1.79157264;2.42351747;2.65064040;3.30390805;4.00161987;4.29575662;4.16644735;4.07162012;1.28156035;1.54420921;2.22943911;2.91062273;3.53534009;3.90729059;4.11226267;4.33852614;4.69872977;4.78651277;5.03955925;5.85234531;6.28420024;6.25103037;0.11000000;0.12100000;0.14201887;0.21117043;0.29153424;0.34083943;0.59288791;0.93527322;1.04659607;1.58163956;1.93641407;2.11300453;0.05272913;0.10141361;0.13184566;0.01635598;0.01314833;0.05070620;0.10456959;0.20319975;0.33875192;0.71019515;0.94296098;1.53442112;2.06615829;2.25259757;3.11838594;3.55279492;3.98813297;
20110818;0.57268749;0.61171857;0.62484242;0.57986666;0.85116737;1.06339498;1.24969259;1.65096905;1.99985648;2.14946611;2.97057158;3.17121752;3.13453147;0.65301075;0.72618666;0.73318182;0.79575110;0.86428747;1.14627883;1.49232248;1.76371127;2.28399723;2.67642516;2.85269308;3.45237259;3.72573511;3.73581495;3.74552262;0.54800000;0.55000000;0.58100000;0.59002984;0.68066264;0.92919054;1.22881510;1.66929851;2.29077288;2.51457815;3.15450420;3.86762209;4.20176727;4.07424910;3.97931566;1.25157798;1.51117957;2.03862545;2.75516766;3.52811993;3.95191603;4.16504654;4.40512463;4.77034095;4.84602558;5.07767795;5.88246322;6.28109043;6.23867882;0.11500000;0.12200000;0.14201807;0.20414912;0.28148665;0.32876899;0.55925218;0.89487179;1.00925705;1.54454017;1.89857655;2.08319467;0.05171498;0.10141361;0.13184566;0.00905031;0.00826383;0.04102342;0.09881557;0.20686223;0.33466492;0.68829993;0.91044714;1.47180414;1.97005128;2.14472872;2.98187292;3.40174420;3.82248399;
20110819;0.60035170;0.66174444;0.66060563;0.61685816;0.89534317;1.11381241;1.30644695;1.69012890;2.02176986;2.16812057;2.95867421;3.14381439;3.08050408;0.68999773;0.76003758;0.75321635;0.81842250;0.91051029;1.20748842;1.54484618;1.80338445;2.30143817;2.68595452;2.86172007;3.44812095;3.72130055;3.73354530;3.74186576;0.54800000;0.55000000;0.60600000;0.63209236;0.73687233;0.99376379;1.29892573;1.74642887;2.38078304;2.60170533;3.20662312;3.88735949;4.20815511;4.08659826;3.99637298;1.24776767;1.49022603;2.00243720;2.73001192;3.45435769;3.84743423;4.06721229;4.32259505;4.69770408;4.82947019;5.06541373;5.86147096;6.24705719;6.17043588;0.10100000;0.11700000;0.14001947;0.19011660;0.25939377;0.30969090;0.54721756;0.90165767;1.01715047;1.55265266;1.90805434;2.09251107;0.06794190;0.10141361;0.12170084;0.00974475;0.01013023;0.02974671;0.10317112;0.20357544;0.34815502;0.70455725;0.92879436;1.48649430;1.97374503;2.14480692;2.95821382;3.36614385;3.77489378;
20110822;0.71649475;0.73724229;0.67476024;0.62683393;0.89725510;1.11266901;1.30530830;1.68792889;2.02617214;2.17707898;2.96416830;3.14792426;3.07861208;0.75543642;0.79891164;0.73253462;0.81562514;0.93124584;1.20397920;1.53289021;1.79928974;2.31410411;2.68752702;2.84849133;3.44060796;3.70720179;3.71565226;3.72261988;0.54800000;0.55200000;0.60300000;0.62808824;0.75001835;1.00900048;1.31217590;1.76406591;2.41126800;2.64184155;3.20394463;3.86336815;4.17655925;4.05423227;3.96696063;1.20202572;1.41329549;2.02427650;2.78768017;3.49203781;3.89993996;4.12027799;4.37417487;4.74643141;4.86859997;5.08948656;5.86457227;6.24661652;6.15601043;0.10900000;0.12500000;0.14501773;0.19010456;0.26038691;0.31572834;0.55840777;0.90879178;1.02323878;1.55433308;1.91351204;2.09526325;0.04055965;0.11155769;0.12106669;0.00551699;0.00373044;0.01510173;0.09557763;0.21844548;0.37626549;0.73450063;0.96150042;1.51825148;2.01717583;2.19301381;2.99996961;3.40465443;3.81014599;
20110823;0.62877611;0.67075354;0.70645178;0.64979862;0.91725030;1.12372512;1.31620118;1.69043157;2.02762648;2.17855645;2.96824372;3.15342873;3.08842024;0.76503033;0.76430200;0.72388897;0.82796127;0.96326515;1.22376602;1.55203962;1.82174826;2.34561128;2.71263873;2.86976994;3.45757647;3.72098536;3.72731311;3.73347783;0.55000000;0.55200000;0.58100000;0.60708870;0.77138890;1.01819674;1.31727585;1.76280662;2.39749300;2.62914815;3.19626609;3.86295627;4.20752118;4.06289735;3.97522789;1.26438659;1.50312565;2.14381204;2.88676555;3.58086377;4.01252396;4.21558402;4.40752306;4.74799813;4.88703649;5.13942609;5.91530369;6.30709929;6.21264681;0.10000000;0.11400000;0.13501743;0.18511230;0.25941239;0.31576108;0.57072694;0.92763037;1.04107857;1.57601572;1.93934284;2.12230311;0.01419495;0.13184733;0.13184566;0.00702796;0.01019628;0.03589108;0.09188672;0.23490970;0.39342916;0.75831010;0.99020827;1.55926806;2.06138453;2.23862888;3.06224479;3.47530971;3.88921487;
20110824;0.53983343;0.64645593;0.74803357;0.72089549;0.98954732;1.20724522;1.41363185;1.77684881;2.11925530;2.26262911;3.04420163;3.23698688;3.19431141;0.73642661;0.72299205;0.71875130;0.82224454;1.05881609;1.32955227;1.64176204;1.90190436;2.41862746;2.79370736;2.95239209;3.55044705;3.83840297;3.84913946;3.85702377;0.54800000;0.55500000;0.63300000;0.63601072;0.84685958;1.09800141;1.39438031;1.86735720;2.50992766;2.72937832;3.29080173;3.91622374;4.22569388;4.10192951;4.00680348;1.26999930;1.51181347;2.15935109;2.90339389;3.55884548;4.01284368;4.22818599;4.40965702;4.74580270;4.90933164;5.18737689;6.01207156;6.43349120;6.31594996;0.10300000;0.11200000;0.13001378;0.18010649;0.25339599;0.30873117;0.56262769;0.92259257;1.03816916;1.57190641;1.93389834;2.11549203;0.01318099;0.12170226;0.12170084;0.00336669;0.01016819;0.02786895;0.09836599;0.22813556;0.41417234;0.81062699;1.06318686;1.67900354;2.20570396;2.39176500;3.22938331;3.64949153;4.07046818;
20110825;0.53389081;0.63242833;0.69297927;0.63579343;0.90017212;1.11764394;1.32996929;1.70000782;2.07922722;2.24400437;3.02956483;3.22268652;3.18482618;0.71639510;0.67074956;0.68002935;0.78655300;1.00763262;1.26096587;1.57944842;1.84858293;2.40266261;2.79614852;2.95488214;3.54947855;3.82562144;3.83203982;3.83737102;0.54800000;0.55700000;0.51600000;0.57218004;0.82129269;1.07950007;1.38203948;1.84951552;2.49289965;2.71103769;3.28734954;3.86664361;4.13830252;4.01586163;3.92141636;1.22286724;1.46060367;2.11370985;2.85583081;3.47708098;3.93435979;4.15879994;4.35586853;4.71918009;4.88982383;5.19497481;6.01152458;6.43190563;6.32346018;0.10100000;0.11400000;0.13501676;0.18912198;0.27650268;0.33286324;0.58487608;0.94827656;1.06501954;1.60166494;1.96176980;2.13396325;0.04765842;0.09127002;0.13184566;0.00398451;0.00299484;0.02083617;0.09152572;0.20889477;0.37294316;0.76120326;0.99452034;1.62049223;2.14145624;2.32581845;3.17191896;3.59629515;4.02155776;
20110826;0.51605653;0.61249840;0.66847872;0.64088786;0.89414832;1.11364871;1.32492433;1.68007311;2.04805893;2.21611993;2.95806975;3.18670008;3.13848090;0.70273876;0.64630859;0.70433538;0.79364114;1.01681986;1.27453883;1.58799905;1.84860318;2.37583803;2.75803817;2.90792468;3.52365595;3.79487222;3.79487168;3.79634778;0.54800000;0.55500000;0.61700000;0.63104965;0.89651240;1.14779933;1.44963907;1.90810744;2.52755993;2.74360521;3.30830272;3.85701543;4.12421867;4.01625072;3.91983353;1.24693290;1.50510414;2.13945038;2.87502631;3.49494239;3.94934239;4.17116734;4.35650215;4.72351478;4.89714378;5.20915702;6.04496417;6.47064189;6.32597300;0.10100000;0.11100000;0.13501852;0.19313430;0.28152680;0.33890026;0.59300218;0.95651152;1.06576601;1.59785943;1.96789630;2.13040474;0.06185663;0.13184733;0.13184566;0.00875517;0.00704811;0.02209168;0.08938891;0.19004275;0.34133987;0.71790266;0.94417999;1.56173098;2.09959547;2.29071894;3.11856474;3.53375721;3.94979838;
20110829;0.44708553;0.57442115;0.69006535;0.71912587;0.96649052;1.18412739;1.39458911;1.73853477;2.10161730;2.27684999;3.01965509;3.25301111;3.20773630;0.65734699;0.64258299;0.73285662;0.85552498;1.10009901;1.34114468;1.65220889;1.91027786;2.42375833;2.80247591;2.95305603;3.57306595;3.85605397;3.86239600;3.86788545;0.54800000;0.55500000;0.61700000;0.63104974;0.89651521;1.14780551;1.44964537;1.90812385;2.52758641;2.74363929;3.30835028;3.85708298;4.12428441;4.01629917;3.91986997;1.31351972;1.59759124;2.24297415;2.96194759;3.52028420;3.96884836;4.18789825;4.37044727;4.74236486;4.90691288;5.22783268;6.09305538;6.57309177;6.39283906;0.10900000;0.10900000;0.13101620;0.18311435;0.26646421;0.32079937;0.56454784;0.93188811;1.04857370;1.58256469;1.95849034;2.12337876;0.06489936;0.13048059;0.13184566;0.00778272;0.01009276;0.03728034;0.09656685;0.20626182;0.36267676;0.75893011;0.99705818;1.62299486;2.16322569;2.35538886;3.17717052;3.58931200;4.00228950;
